p,mode,seed,video_id,precision,recall,f1,tp,fp,fn,n_pred_events,mean_score,std_score,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,total_tp,total_fp,total_fn
0.3,explicit_alpha0,8,V8,0.7777777777777778,1.0,0.8750000000000001,7.0,2.0,0.0,9,0.3031931593794466,0.1467736625564543,,,,,,,,,
0.3,explicit_alpha0,8,V9,0.3333333333333333,0.25,0.28571428571428575,1.0,2.0,3.0,3,0.22958482254232157,0.1418726705520308,,,,,,,,,
0.3,explicit_alpha0,8,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.2675011885759319,0.145928644488272,,,,,,,,,
0.3,explicit_alpha0,8,__MICRO_MACRO__,0.4824399260628466,0.5512143611404435,0.5145391818629867,522.0,560.0,425.0,,,,0.4824399260628466,0.5512143611404435,0.5145391818629867,0.5863626814362107,0.569171522623648,0.5412866817775493,522.0,560.0,425.0
0.3,explicit_alpha0,9,V1,0.9310344827586207,0.35294117647058826,0.5118483412322276,54.0,4.0,99.0,58,0.31943458379487505,0.13722561076729767,,,,,,,,,
0.3,explicit_alpha0,9,V2,0.75,0.3333333333333333,0.46153846153846156,3.0,1.0,6.0,4,0.3472698728500794,0.14631544750306458,,,,,,,,,
0.3,explicit_alpha0,9,V3,0.56,0.3333333333333333,0.41791044776119407,14.0,11.0,28.0,25,0.32849770886105456,0.14719321397518145,,,,,,,,,
0.3,explicit_alpha0,9,V4,0.4666666666666667,0.5833333333333334,0.5185185185185186,7.0,8.0,5.0,15,0.33440025115357735,0.14198889417607366,,,,,,,,,
0.3,explicit_alpha0,9,V5,0.8888888888888888,0.5714285714285714,0.6956521739130435,16.0,2.0,12.0,18,0.27052775406778906,0.15813536815625145,,,,,,,,,
0.3,explicit_alpha0,9,V6,0.42780748663101603,0.583941605839416,0.4938271604938272,400.0,535.0,285.0,935,0.16328588024075177,0.1361725695918277,,,,,,,,,
0.3,explicit_alpha0,9,V7,0.6,0.6,0.6,3.0,2.0,2.0,5,0.30757975169826796,0.15526160692700103,,,,,,,,,
0.3,explicit_alpha0,9,V8,0.875,1.0,0.9333333333333333,7.0,1.0,0.0,8,0.31313658629010604,0.1426124371665433,,,,,,,,,
0.3,explicit_alpha0,9,V9,0.75,0.75,0.75,3.0,1.0,1.0,4,0.23229903568538346,0.1327831884765801,,,,,,,,,
0.3,explicit_alpha0,9,V10,0.2857142857142857,1.0,0.4444444444444445,2.0,5.0,0.0,7,0.26218456422623837,0.14172764175090607,,,,,,,,,
0.3,explicit_alpha0,9,__MICRO_MACRO__,0.4717330861909175,0.5374868004223865,0.5024679170779862,509.0,570.0,438.0,,,,0.4717330861909175,0.5374868004223865,0.5024679170779862,0.6535111810659477,0.6108311353738576,0.582707288123505,509.0,570.0,438.0
0.3,naive_zero,0,V1,0.9074074074074074,0.3202614379084967,0.47342995169082125,49.0,5.0,104.0,54,0.2445962655690232,0.11630222625391087,,,,,,,,,
0.3,naive_zero,0,V2,0.7142857142857143,0.5555555555555556,0.6250000000000001,5.0,2.0,4.0,7,0.25258039390586506,0.12295609267903393,,,,,,,,,
0.3,naive_zero,0,V3,0.38461538461538464,0.11904761904761904,0.18181818181818182,5.0,8.0,37.0,13,0.24208893807207646,0.12350236811030513,,,,,,,,,
0.3,naive_zero,0,V4,0.4375,0.5833333333333334,0.5,7.0,9.0,5.0,16,0.26268465914395317,0.1282855393449372,,,,,,,,,
0.3,naive_zero,0,V5,0.9285714285714286,0.4642857142857143,0.6190476190476191,13.0,1.0,15.0,14,0.21379097367493283,0.13663246902171014,,,,,,,,,
0.3,naive_zero,0,V6,0.4588235294117647,0.5124087591240876,0.4841379310344827,351.0,414.0,334.0,765,0.11990515624435194,0.10626154479992078,,,,,,,,,
0.3,naive_zero,0,V7,0.42857142857142855,0.6,0.5,3.0,4.0,2.0,7,0.25344212748209866,0.13815388527591405,,,,,,,,,
0.3,naive_zero,0,V8,0.8333333333333334,0.7142857142857143,0.7692307692307692,5.0,1.0,2.0,6,0.25702008542129284,0.13545125711293726,,,,,,,,,
0.3,naive_zero,0,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.17196962076143446,0.12335491859156285,,,,,,,,,
0.3,naive_zero,0,V10,0.3333333333333333,1.0,0.5,2.0,4.0,0.0,6,0.2074311405187018,0.12161113888424796,,,,,,,,,
0.3,naive_zero,0,__MICRO_MACRO__,0.49550561797752807,0.4656810982048574,0.48013064779531844,441.0,449.0,506.0,,,,0.49550561797752807,0.4656810982048574,0.48013064779531844,0.5926441559529795,0.5119178133540521,0.4985997786155207,441.0,449.0,506.0
0.3,naive_zero,1,V1,0.9791666666666666,0.30718954248366015,0.46766169154228854,47.0,1.0,106.0,48,0.24131711899836894,0.11434586698042844,,,,,,,,,
0.3,naive_zero,1,V2,1.0,0.5555555555555556,0.7142857142857143,5.0,0.0,4.0,5,0.25715240103687564,0.11564632290641162,,,,,,,,,
0.3,naive_zero,1,V3,0.4166666666666667,0.11904761904761904,0.18518518518518517,5.0,7.0,37.0,12,0.24409348869822928,0.12450338773495,,,,,,,,,
0.3,naive_zero,1,V4,0.42105263157894735,0.6666666666666666,0.5161290322580646,8.0,11.0,4.0,19,0.2727925232981548,0.13797014450900233,,,,,,,,,
0.3,naive_zero,1,V5,0.9333333333333333,0.5,0.6511627906976745,14.0,1.0,14.0,15,0.20575276181205204,0.13212701906352375,,,,,,,,,
0.3,naive_zero,1,V6,0.4551282051282051,0.5182481751824818,0.48464163822525597,355.0,425.0,330.0,780,0.11996586756638696,0.10648627960561056,,,,,,,,,
0.3,naive_zero,1,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.22697522439968104,0.12939997112350538,,,,,,,,,
0.3,naive_zero,1,V8,1.0,0.7142857142857143,0.8333333333333333,5.0,0.0,2.0,5,0.24170388016777064,0.1414985313972632,,,,,,,,,
0.3,naive_zero,1,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.18368400473671484,0.12425588441831094,,,,,,,,,
0.3,naive_zero,1,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.20664366940215667,0.11692543184374096,,,,,,,,,
0.3,naive_zero,1,__MICRO_MACRO__,0.4960893854748603,0.46884899683210135,0.48208469055374586,444.0,451.0,503.0,,,,0.4960893854748603,0.46884899683210135,0.48208469055374586,0.660534750337382,0.5030993273221698,0.5201605734733865,444.0,451.0,503.0
0.3,naive_zero,2,V1,1.0,0.3137254901960784,0.47761194029850745,48.0,0.0,105.0,48,0.23936208250514238,0.11608733934815664,,,,,,,,,
0.3,naive_zero,2,V2,0.8,0.4444444444444444,0.5714285714285714,4.0,1.0,5.0,5,0.25481003688525594,0.12549434083266245,,,,,,,,,
0.3,naive_zero,2,V3,0.3333333333333333,0.09523809523809523,0.14814814814814814,4.0,8.0,38.0,12,0.24458378308037562,0.1310978487935005,,,,,,,,,
0.3,naive_zero,2,V4,0.4666666666666667,0.5833333333333334,0.5185185185185186,7.0,8.0,5.0,15,0.2606062271459023,0.13544249070608402,,,,,,,,,
0.3,naive_zero,2,V5,1.0,0.42857142857142855,0.6,12.0,0.0,16.0,12,0.20596990776932098,0.13363415056325773,,,,,,,,,
0.3,naive_zero,2,V6,0.455012853470437,0.5167883211678832,0.4839371155160629,354.0,424.0,331.0,778,0.12027098802876908,0.10738599472871317,,,,,,,,,
0.3,naive_zero,2,V7,0.6666666666666666,0.8,0.7272727272727272,4.0,2.0,1.0,6,0.2382234340027038,0.13347103765045623,,,,,,,,,
0.3,naive_zero,2,V8,0.8333333333333334,0.7142857142857143,0.7692307692307692,5.0,1.0,2.0,6,0.23573088652826624,0.1334023164081898,,,,,,,,,
0.3,naive_zero,2,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.18480157078094575,0.12183429771376703,,,,,,,,,
0.3,naive_zero,2,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.18820673978458713,0.12065013691628845,,,,,,,,,
0.3,naive_zero,2,__MICRO_MACRO__,0.49606299212598426,0.4656810982048574,0.4803921568627451,441.0,448.0,506.0,,,,0.49606299212598426,0.4656810982048574,0.4803921568627451,0.6455012853470438,0.5146386827236977,0.5200909695175209,441.0,448.0,506.0
0.3,naive_zero,3,V1,0.9411764705882353,0.3137254901960784,0.47058823529411764,48.0,3.0,105.0,51,0.23839445763519965,0.11413794014602781,,,,,,,,,
0.3,naive_zero,3,V2,0.8,0.4444444444444444,0.5714285714285714,4.0,1.0,5.0,5,0.259313753010564,0.12671849003535024,,,,,,,,,
0.3,naive_zero,3,V3,0.38461538461538464,0.11904761904761904,0.18181818181818182,5.0,8.0,37.0,13,0.24177425552225557,0.1293174791798488,,,,,,,,,
0.3,naive_zero,3,V4,0.4,0.6666666666666666,0.5,8.0,12.0,4.0,20,0.25377941979201474,0.13557607361375607,,,,,,,,,
0.3,naive_zero,3,V5,0.9285714285714286,0.4642857142857143,0.6190476190476191,13.0,1.0,15.0,14,0.20919978183983742,0.1369797773108128,,,,,,,,,
0.3,naive_zero,3,V6,0.4663143989431968,0.5153284671532846,0.48959778085991673,353.0,404.0,332.0,757,0.12002059038564432,0.10641674965180156,,,,,,,,,
0.3,naive_zero,3,V7,0.5,0.4,0.4444444444444445,2.0,2.0,3.0,4,0.24911723641905514,0.12576378027632432,,,,,,,,,
0.3,naive_zero,3,V8,1.0,0.5714285714285714,0.7272727272727273,4.0,0.0,3.0,4,0.23715260409759834,0.13830596411437596,,,,,,,,,
0.3,naive_zero,3,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.17998586150367907,0.12075302500450966,,,,,,,,,
0.3,naive_zero,3,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.192471246013267,0.11039089930962692,,,,,,,,,
0.3,naive_zero,3,__MICRO_MACRO__,0.5028571428571429,0.46462513199577615,0.4829857299670692,440.0,435.0,507.0,,,,0.5028571428571429,0.46462513199577615,0.4829857299670692,0.6320677682718245,0.47449269732223787,0.49089594649274826,440.0,435.0,507.0
0.3,naive_zero,4,V1,0.9444444444444444,0.3333333333333333,0.49275362318840576,51.0,3.0,102.0,54,0.24089655557254433,0.11858904762433511,,,,,,,,,
0.3,naive_zero,4,V2,0.7142857142857143,0.5555555555555556,0.6250000000000001,5.0,2.0,4.0,7,0.2588165756378873,0.12362376215404718,,,,,,,,,
0.3,naive_zero,4,V3,0.5,0.19047619047619047,0.27586206896551724,8.0,8.0,34.0,16,0.2461838082834269,0.1254787861875064,,,,,,,,,
0.3,naive_zero,4,V4,0.4444444444444444,0.6666666666666666,0.5333333333333333,8.0,10.0,4.0,18,0.2676925527860414,0.1358606588640934,,,,,,,,,
0.3,naive_zero,4,V5,0.9333333333333333,0.5,0.6511627906976745,14.0,1.0,14.0,15,0.20295170331351145,0.1305044640320847,,,,,,,,,
0.3,naive_zero,4,V6,0.4592496765847348,0.5182481751824818,0.4869684499314129,355.0,418.0,330.0,773,0.11958546729362568,0.10643383197578073,,,,,,,,,
0.3,naive_zero,4,V7,0.4,0.4,0.4000000000000001,2.0,3.0,3.0,5,0.23957013814807798,0.12332735689545415,,,,,,,,,
0.3,naive_zero,4,V8,0.8,0.5714285714285714,0.6666666666666666,4.0,1.0,3.0,5,0.2398525754054802,0.13923343196110272,,,,,,,,,
0.3,naive_zero,4,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.18538233441133348,0.11923008732304849,,,,,,,,,
0.3,naive_zero,4,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.19407431877204598,0.1143334717923089,,,,,,,,,
0.3,naive_zero,4,__MICRO_MACRO__,0.5,0.4751847940865892,0.48727666486193827,450.0,450.0,497.0,,,,0.5,0.4751847940865892,0.48727666486193827,0.6095757613092672,0.4985708492642799,0.5036508837544915,450.0,450.0,497.0
0.3,naive_zero,5,V1,1.0,0.3333333333333333,0.5,51.0,0.0,102.0,51,0.23594403043122808,0.11735638945386494,,,,,,,,,
0.3,naive_zero,5,V2,0.5,0.4444444444444444,0.47058823529411764,4.0,4.0,5.0,8,0.2616846607372512,0.12678395103131027,,,,,,,,,
0.3,naive_zero,5,V3,0.42857142857142855,0.14285714285714285,0.21428571428571427,6.0,8.0,36.0,14,0.24180590018594478,0.12762104016573422,,,,,,,,,
0.3,naive_zero,5,V4,0.47058823529411764,0.6666666666666666,0.5517241379310345,8.0,9.0,4.0,17,0.25942564460176853,0.1355096037551483,,,,,,,,,
0.3,naive_zero,5,V5,0.9375,0.5357142857142857,0.6818181818181818,15.0,1.0,13.0,16,0.206772567073148,0.13582268183966714,,,,,,,,,
0.3,naive_zero,5,V6,0.47688243064729197,0.527007299270073,0.5006934812760057,361.0,396.0,324.0,757,0.12018573013320584,0.10659696927805071,,,,,,,,,
0.3,naive_zero,5,V7,0.3333333333333333,0.4,0.3636363636363636,2.0,4.0,3.0,6,0.24699933101607074,0.1265797064979637,,,,,,,,,
0.3,naive_zero,5,V8,0.6666666666666666,0.5714285714285714,0.6153846153846153,4.0,2.0,3.0,6,0.23661050519530763,0.1328732974427345,,,,,,,,,
0.3,naive_zero,5,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.17649064791787475,0.12097775713567098,,,,,,,,,
0.3,naive_zero,5,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.20318504360554399,0.12039320694867867,,,,,,,,,
0.3,naive_zero,5,__MICRO_MACRO__,0.5147392290249433,0.47940865892291445,0.4964461454346637,454.0,428.0,493.0,,,,0.5147392290249433,0.47940865892291445,0.4964461454346637,0.5713542094512839,0.4871451743714517,0.48028926343879375,454.0,428.0,493.0
0.3,naive_zero,6,V1,0.9782608695652174,0.29411764705882354,0.45226130653266333,45.0,1.0,108.0,46,0.239125629408687,0.11449828959441065,,,,,,,,,
0.3,naive_zero,6,V2,0.7142857142857143,0.5555555555555556,0.6250000000000001,5.0,2.0,4.0,7,0.2590871872156858,0.1316901975684743,,,,,,,,,
0.3,naive_zero,6,V3,0.6428571428571429,0.21428571428571427,0.32142857142857145,9.0,5.0,33.0,14,0.24837608627488897,0.12606369302762452,,,,,,,,,
0.3,naive_zero,6,V4,0.4117647058823529,0.5833333333333334,0.4827586206896552,7.0,10.0,5.0,17,0.26486757764938684,0.13420839919988753,,,,,,,,,
0.3,naive_zero,6,V5,0.9285714285714286,0.4642857142857143,0.6190476190476191,13.0,1.0,15.0,14,0.20483523952557364,0.13067907016714866,,,,,,,,,
0.3,naive_zero,6,V6,0.4577373211963589,0.5138686131386861,0.48418156808803303,352.0,417.0,333.0,769,0.11984901330784034,0.10660612768399202,,,,,,,,,
0.3,naive_zero,6,V7,0.6,0.6,0.6,3.0,2.0,2.0,5,0.242001694569017,0.12713986895317556,,,,,,,,,
0.3,naive_zero,6,V8,0.6666666666666666,0.5714285714285714,0.6153846153846153,4.0,2.0,3.0,6,0.23950539826517425,0.14922336512431247,,,,,,,,,
0.3,naive_zero,6,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.17654546126049603,0.11118860043414718,,,,,,,,,
0.3,naive_zero,6,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.20449592629886273,0.11805723395864832,,,,,,,,,
0.3,naive_zero,6,__MICRO_MACRO__,0.49830508474576274,0.4656810982048574,0.4814410480349345,441.0,444.0,506.0,,,,0.49830508474576274,0.4656810982048574,0.4814410480349345,0.6300143849024883,0.5046875149086398,0.5104824205933062,441.0,444.0,506.0
0.3,naive_zero,7,V1,0.9591836734693877,0.30718954248366015,0.46534653465346537,47.0,2.0,106.0,49,0.23694410755569184,0.1142558734824232,,,,,,,,,
0.3,naive_zero,7,V2,0.8333333333333334,0.5555555555555556,0.6666666666666667,5.0,1.0,4.0,6,0.27139504975894446,0.11851453736292981,,,,,,,,,
0.3,naive_zero,7,V3,0.6153846153846154,0.19047619047619047,0.2909090909090909,8.0,5.0,34.0,13,0.24594278571092956,0.1264167077907921,,,,,,,,,
0.3,naive_zero,7,V4,0.4,0.6666666666666666,0.5,8.0,12.0,4.0,20,0.2610242380841775,0.12874417665145624,,,,,,,,,
0.3,naive_zero,7,V5,0.9230769230769231,0.42857142857142855,0.5853658536585366,12.0,1.0,16.0,13,0.20635180286437596,0.13040141797680452,,,,,,,,,
0.3,naive_zero,7,V6,0.4514877102199224,0.5094890510948905,0.4787379972565158,349.0,424.0,336.0,773,0.12017754080150538,0.10685116404314458,,,,,,,,,
0.3,naive_zero,7,V7,0.4,0.4,0.4000000000000001,2.0,3.0,3.0,5,0.23987852949108124,0.13584428468410845,,,,,,,,,
0.3,naive_zero,7,V8,0.75,0.8571428571428571,0.7999999999999999,6.0,2.0,1.0,8,0.22524450292970447,0.1330801544519743,,,,,,,,,
0.3,naive_zero,7,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.16822076936149355,0.1142069241935075,,,,,,,,,
0.3,naive_zero,7,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.21081052503582615,0.11308749527798001,,,,,,,,,
0.3,naive_zero,7,__MICRO_MACRO__,0.49217002237136465,0.46462513199577615,0.4780010863661054,440.0,454.0,507.0,,,,0.49217002237136465,0.46462513199577615,0.4780010863661054,0.6232466255484181,0.516509129199125,0.509178804790618,440.0,454.0,507.0
0.3,naive_zero,8,V1,0.9591836734693877,0.30718954248366015,0.46534653465346537,47.0,2.0,106.0,49,0.23743024002417906,0.1136923907112926,,,,,,,,,
0.3,naive_zero,8,V2,0.8333333333333334,0.5555555555555556,0.6666666666666667,5.0,1.0,4.0,6,0.25615497631194734,0.12419801858037234,,,,,,,,,
0.3,naive_zero,8,V3,0.4166666666666667,0.11904761904761904,0.18518518518518517,5.0,7.0,37.0,12,0.2503284478358138,0.13094351654473038,,,,,,,,,
0.3,naive_zero,8,V4,0.3888888888888889,0.5833333333333334,0.4666666666666666,7.0,11.0,5.0,18,0.2696826317662487,0.1403502612114388,,,,,,,,,
0.3,naive_zero,8,V5,0.9230769230769231,0.42857142857142855,0.5853658536585366,12.0,1.0,16.0,13,0.20947795160228688,0.13083530070576224,,,,,,,,,
0.3,naive_zero,8,V6,0.45408163265306123,0.5197080291970803,0.4846834581347855,356.0,428.0,329.0,784,0.12071491464292895,0.1075833808846495,,,,,,,,,
0.3,naive_zero,8,V7,0.6,0.6,0.6,3.0,2.0,2.0,5,0.2438946728641092,0.12533139287134423,,,,,,,,,
0.3,naive_zero,8,V8,0.7142857142857143,0.7142857142857143,0.7142857142857143,5.0,2.0,2.0,7,0.22929687574594382,0.12830300424974758,,,,,,,,,
0.3,naive_zero,8,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.17077588675652813,0.11548549064566255,,,,,,,,,
0.3,naive_zero,8,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.1990370006768825,0.12335677619565946,,,,,,,,,
0.3,naive_zero,8,__MICRO_MACRO__,0.4916759156492786,0.4677930306230201,0.47943722943722944,443.0,458.0,504.0,,,,0.4916759156492786,0.4677930306230201,0.47943722943722944,0.6189516832373976,0.5077691222474391,0.5072961984012925,443.0,458.0,504.0
0.3,naive_zero,9,V1,0.9782608695652174,0.29411764705882354,0.45226130653266333,45.0,1.0,108.0,46,0.23903516398544067,0.11810997833202626,,,,,,,,,
0.3,naive_zero,9,V2,0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,2.0,5.0,6,0.26270734125980977,0.12648788563267585,,,,,,,,,
0.3,naive_zero,9,V3,0.45454545454545453,0.11904761904761904,0.18867924528301885,5.0,6.0,37.0,11,0.24978056430063708,0.12553141138878765,,,,,,,,,
0.3,naive_zero,9,V4,0.3684210526315789,0.5833333333333334,0.4516129032258065,7.0,12.0,5.0,19,0.25511358988826166,0.1276575182827128,,,,,,,,,
0.3,naive_zero,9,V5,1.0,0.4642857142857143,0.6341463414634146,13.0,0.0,15.0,13,0.20529451749697372,0.1326766716015366,,,,,,,,,
0.3,naive_zero,9,V6,0.4637305699481865,0.5226277372262774,0.49142072752230614,358.0,414.0,327.0,772,0.12034381432390776,0.10682853293185463,,,,,,,,,
0.3,naive_zero,9,V7,0.4,0.4,0.4000000000000001,2.0,3.0,3.0,5,0.2314326813249469,0.13143059561853787,,,,,,,,,
0.3,naive_zero,9,V8,0.6666666666666666,0.5714285714285714,0.6153846153846153,4.0,2.0,3.0,6,0.24000215345964307,0.1230979539959591,,,,,,,,,
0.3,naive_zero,9,V9,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,2,0.1691964087857685,0.10560320125278626,,,,,,,,,
0.3,naive_zero,9,V10,0.4,1.0,0.5714285714285715,2.0,3.0,0.0,5,0.1976017120637828,0.1172904895219805,,,,,,,,,
0.3,naive_zero,9,__MICRO_MACRO__,0.49830508474576274,0.4656810982048574,0.4814410480349345,441.0,444.0,506.0,,,,0.49830508474576274,0.4656810982048574,0.4814410480349345,0.5898291280023771,0.46492850668247837,0.46716003775070625,441.0,444.0,506.0
0.5,explicit_alpha0,0,V1,0.864406779661017,0.3333333333333333,0.4811320754716981,51.0,8.0,102.0,59,0.29183006858425653,0.16613043859123414,,,,,,,,,
0.5,explicit_alpha0,0,V2,0.5714285714285714,0.4444444444444444,0.5,4.0,3.0,5.0,7,0.3097926047036233,0.17985373648398228,,,,,,,,,
0.5,explicit_alpha0,0,V3,0.5185185185185185,0.3333333333333333,0.40579710144927533,14.0,13.0,28.0,27,0.29498698317095845,0.17277047255356506,,,,,,,,,
0.5,explicit_alpha0,0,V4,0.5833333333333334,0.5833333333333334,0.5833333333333334,7.0,5.0,5.0,12,0.31934959329464285,0.17527422938303508,,,,,,,,,
0.5,explicit_alpha0,0,V5,0.9444444444444444,0.6071428571428571,0.7391304347826088,17.0,1.0,11.0,18,0.24791747687355792,0.17687597732492988,,,,,,,,,
0.5,explicit_alpha0,0,V6,0.41957364341085274,0.6321167883211679,0.5043680838672103,433.0,599.0,252.0,1032,0.15310395821182735,0.1473603444065231,,,,,,,,,
0.5,explicit_alpha0,0,V7,0.5,0.6,0.5454545454545454,3.0,3.0,2.0,6,0.2887908400071677,0.175413778712953,,,,,,,,,
0.5,explicit_alpha0,0,V8,0.7,1.0,0.8235294117647058,7.0,3.0,0.0,10,0.28394246098773473,0.16428657307138755,,,,,,,,,
0.5,explicit_alpha0,0,V9,0.5,0.5,0.5,2.0,2.0,2.0,4,0.19633144875076622,0.15628449097431607,,,,,,,,,
0.5,explicit_alpha0,0,V10,0.5,1.0,0.6666666666666666,2.0,2.0,0.0,4,0.2468804622124532,0.15751780136441304,,,,,,,,,
0.5,explicit_alpha0,0,__MICRO_MACRO__,0.4580152671755725,0.5702217529039071,0.5079962370649106,540.0,639.0,407.0,,,,0.4580152671755725,0.5702217529039071,0.5079962370649106,0.6101705290796737,0.6033704089908469,0.5749411652790044,540.0,639.0,407.0
0.5,explicit_alpha0,1,V1,0.8852459016393442,0.35294117647058826,0.5046728971962617,54.0,7.0,99.0,61,0.2930569035449228,0.16291243071203473,,,,,,,,,
0.5,explicit_alpha0,1,V2,0.5,0.3333333333333333,0.4,3.0,3.0,6.0,6,0.31369615751614005,0.16499457296014117,,,,,,,,,
0.5,explicit_alpha0,1,V3,0.5833333333333334,0.3333333333333333,0.4242424242424242,14.0,10.0,28.0,24,0.2968469988582825,0.1740436042187358,,,,,,,,,
0.5,explicit_alpha0,1,V4,0.5625,0.75,0.6428571428571429,9.0,7.0,3.0,16,0.30819231665820046,0.179185228269336,,,,,,,,,
0.5,explicit_alpha0,1,V5,0.8947368421052632,0.6071428571428571,0.7234042553191489,17.0,2.0,11.0,19,0.24138047389974168,0.17115418741686914,,,,,,,,,
0.5,explicit_alpha0,1,V6,0.42475247524752474,0.6262773722627737,0.5061946902654868,429.0,581.0,256.0,1010,0.1526505377206018,0.14705729698709596,,,,,,,,,
0.5,explicit_alpha0,1,V7,0.625,1.0,0.7692307692307693,5.0,3.0,0.0,8,0.2549931463165937,0.16927065060217322,,,,,,,,,
0.5,explicit_alpha0,1,V8,1.0,0.7142857142857143,0.8333333333333333,5.0,0.0,2.0,5,0.2948892246563971,0.18740479198878573,,,,,,,,,
0.5,explicit_alpha0,1,V9,0.25,0.25,0.25,1.0,3.0,3.0,4,0.2177791227002108,0.1502457901601523,,,,,,,,,
0.5,explicit_alpha0,1,V10,0.2857142857142857,1.0,0.4444444444444445,2.0,5.0,0.0,7,0.23757526735818504,0.1638510607153311,,,,,,,,,
0.5,explicit_alpha0,1,__MICRO_MACRO__,0.4646551724137931,0.5691657866948258,0.5116279069767441,539.0,621.0,408.0,,,,0.4646551724137931,0.5691657866948258,0.5116279069767441,0.6011282838039752,0.59673137868286,0.5498379956889012,539.0,621.0,408.0
0.5,explicit_alpha0,2,V1,0.9423076923076923,0.3202614379084967,0.47804878048780486,49.0,3.0,104.0,52,0.29047836025665913,0.16490556448348256,,,,,,,,,
0.5,explicit_alpha0,2,V2,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.0,4.0,4.0,9,0.3128814674838375,0.18180256590292848,,,,,,,,,
0.5,explicit_alpha0,2,V3,0.5714285714285714,0.38095238095238093,0.4571428571428571,16.0,12.0,26.0,28,0.2970202748221637,0.1782350020125513,,,,,,,,,
0.5,explicit_alpha0,2,V4,0.6363636363636364,0.5833333333333334,0.6086956521739131,7.0,4.0,5.0,11,0.3075256154608388,0.18224419726709154,,,,,,,,,
0.5,explicit_alpha0,2,V5,0.9090909090909091,0.7142857142857143,0.8,20.0,2.0,8.0,22,0.2383565862037601,0.16750115181491534,,,,,,,,,
0.5,explicit_alpha0,2,V6,0.42007797270955166,0.6291970802919709,0.5037989479836353,431.0,595.0,254.0,1026,0.1532325734148433,0.1480720946447403,,,,,,,,,
0.5,explicit_alpha0,2,V7,0.5714285714285714,0.8,0.6666666666666666,4.0,3.0,1.0,7,0.2799244929125205,0.18143716033708876,,,,,,,,,
0.5,explicit_alpha0,2,V8,0.875,1.0,0.9333333333333333,7.0,1.0,0.0,8,0.27589910994532607,0.17891206686796557,,,,,,,,,
0.5,explicit_alpha0,2,V9,0.6666666666666666,1.0,0.8,4.0,2.0,0.0,6,0.23228999692977081,0.1708684970088743,,,,,,,,,
0.5,explicit_alpha0,2,V10,0.3333333333333333,1.0,0.5,2.0,4.0,0.0,6,0.23622655622771094,0.1573111949455381,,,,,,,,,
0.5,explicit_alpha0,2,__MICRO_MACRO__,0.46382978723404256,0.5755015839493136,0.5136663524976437,545.0,630.0,402.0,,,,0.46382978723404256,0.5755015839493136,0.5136663524976437,0.6481252908884488,0.6983585502327452,0.6303241793343767,545.0,630.0,402.0
0.5,explicit_alpha0,3,V1,0.8870967741935484,0.35947712418300654,0.5116279069767442,55.0,7.0,98.0,62,0.2885631098715111,0.16523033856615998,,,,,,,,,
0.5,explicit_alpha0,3,V2,0.375,0.3333333333333333,0.35294117647058826,3.0,5.0,6.0,8,0.3077292667473665,0.17342954463544974,,,,,,,,,
0.5,explicit_alpha0,3,V3,0.6,0.35714285714285715,0.44776119402985076,15.0,10.0,27.0,25,0.2925116043276844,0.17244267176109096,,,,,,,,,
0.5,explicit_alpha0,3,V4,0.6428571428571429,0.75,0.6923076923076924,9.0,5.0,3.0,14,0.3070565379692847,0.1876518949315041,,,,,,,,,
0.5,explicit_alpha0,3,V5,0.9333333333333333,0.5,0.6511627906976745,14.0,1.0,14.0,15,0.24245606598136824,0.1699659453820698,,,,,,,,,
0.5,explicit_alpha0,3,V6,0.41365853658536583,0.618978102189781,0.49590643274853796,424.0,601.0,261.0,1025,0.1529096783760626,0.14766228145201662,,,,,,,,,
0.5,explicit_alpha0,3,V7,0.8,0.8,0.8000000000000002,4.0,1.0,1.0,5,0.2753488223985531,0.16864923801748427,,,,,,,,,
